WURCS=2.0/3,20,19/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1_j4-k1_k4-l1_l4-m1_m4-n1_n4-o1_o4-p1_p4-q1_q4-r1_r4-s1_s4-t1	GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc		DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](C(=O)O)[C@@H](O[C@H]9O[C@H](CO)[C@@H](O[C@@H]%10O[C@H](C(=O)O)[C@@H](O[C@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@H](C(=O)O)[C@@H](O[C@H]%13O[C@H](CO)[C@@H](O[C@@H]%14O[C@H](C(=O)O)[C@@H](O[C@H]%15O[C@H](CO)[C@@H](O[C@@H]%16O[C@H](C(=O)O)[C@@H](O[C@H]%17O[C@H](CO)[C@@H](O[C@@H]%18O[C@H](C(=O)O)[C@@H](O[C@H]%19O[C@H](CO)[C@@H](O[C@@H]%20O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]%20O)[C@H](O)[C@H]%19NC(C)=O)[C@H](O)[C@H]%18O)[C@H](O)[C@H]%17NC(C)=O)[C@H](O)[C@H]%16O)[C@H](O)[C@H]%15NC(C)=O)[C@H](O)[C@H]%14O)[C@H](O)[C@H]%13NC(C)=O)[C@H](O)[C@H]%12O)[C@H](O)[C@H]%11NC(C)=O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9NC(C)=O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/3,22,21/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1_j4-k1_k4-l1_l4-m1_m4-n1_n4-o1_o4-p1_p4-q1_q4-r1_r4-s1_s4-t1_t4-u1_u4-v1	GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNAc		DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](C(=O)O)[C@@H](O[C@H]9O[C@H](CO)[C@@H](O[C@@H]%10O[C@H](C(=O)O)[C@@H](O[C@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@H](C(=O)O)[C@@H](O[C@H]%13O[C@H](CO)[C@@H](O[C@@H]%14O[C@H](C(=O)O)[C@@H](O[C@H]%15O[C@H](CO)[C@@H](O[C@@H]%16O[C@H](C(=O)O)[C@@H](O[C@H]%17O[C@H](CO)[C@@H](O[C@@H]%18O[C@H](C(=O)O)[C@@H](O[C@H]%19O[C@H](CO)[C@@H](O[C@@H]%20O[C@H](C(=O)O)[C@@H](O[C@H]%21O[C@H](CO)[C@@H](O[C@@H]%22O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]%22O)[C@H](O)[C@H]%21NC(C)=O)[C@H](O)[C@H]%20O)[C@H](O)[C@H]%19NC(C)=O)[C@H](O)[C@H]%18O)[C@H](O)[C@H]%17NC(C)=O)[C@H](O)[C@H]%16O)[C@H](O)[C@H]%15NC(C)=O)[C@H](O)[C@H]%14O)[C@H](O)[C@H]%13NC(C)=O)[C@H](O)[C@H]%12O)[C@H](O)[C@H]%11NC(C)=O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9NC(C)=O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,5,4/[u1122h][a1122h-1a_1-5][a2122A-1a_1-5][a2211m-1a_1-5]/1-2-3-4-4/a2-b1_b2-c1_c2-d1_c4-e1	Rha(a1-2)[Rha(a1-4)]GlcA(a1-2)Man(a1-2)Man		LRhapa1-2[LRhapa1-4]DGlcpAa1-2DManpa1-2DManp	O1C(O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]1CO
WURCS=2.0/2,2,1/[u2112h][a2122A-1b_1-5]/1-2/a3-b1	GlcA(b1-3)Gal		DGlcpAb1-3DGalp	O1C(O)[C@H](O)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u1221m][a2122A-1a_1-5][a2122h-1b_1-5]/1-2-3/a3-b1_b4-c1	Glc(b1-4)GlcA(a1-3)Fuc		DGlcpb1-4DGlcpAa1-3LFucp	O1C(O)[C@@H](O)[C@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1C
WURCS=2.0/3,6,5/[u2122h][a2122A-1b_1-5][a2122h-1b_1-5]/1-2-3-2-3-2/b3-c1_d3-e1_a4-b1_c4-d1_e4-f1	GlcA(b1-4)Glc(b1-3)GlcA(b1-4)Glc(b1-3)GlcA(b1-4)Glc		DGlcpAb1-4DGlcpb1-3DGlcpAb1-4DGlcpb1-3DGlcpAb1-4DGlcp	O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1CO
WURCS=2.0/3,3,2/[u2112h_2*NCC/3=O][a2122A-1b_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3/a3-b1_b4-c1	GalNAc(b1-4)GlcA(b1-3)GalNAc		DGalpNAcb1-4DGlcpAb1-3DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u2112h][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3/a2-b1_b3-c1	GlcA(b1-3)GlcNAc(a1-2)Gal		DGlcpAb1-3DGlcpNAca1-2DGalp	O1C(O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@@H](O)[C@@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3/a4-b1_b4-c1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc		DGlcpNAca1-4DGlcpAb1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,4,3/[u1122h][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4/b2-c1_c3-d1_a4-b1	GlcA(b1-3)GlcNAc(a1-2)Gal(b1-4)Man		DGlcpAb1-3DGlcpNAca1-2DGalpb1-4DManp	O1C(O)[C@@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H]1CO
WURCS=2.0/3,4,3/[u2112h][a2112A-1a_1-5][a2122A-1b_1-5]/1-2-3-3/b3-c1_a4-b1_c4-d1	GlcA(b1-4)GlcA(b1-3)GalA(a1-4)Gal		DGlcpAb1-4DGlcpAb1-3DGalpAa1-4DGalp	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,4,3/[u2112h][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a1122h-1b_1-5]/1-2-3-4/a2-b1_b3-c1_c4-d1	Man(b1-4)GlcA(b1-3)GlcNAc(a1-2)Gal		DManpb1-4DGlcpAb1-3DGlcpNAca1-2DGalp	O1C(O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@@H](O)[C@@H](O)[C@H]1CO
WURCS=2.0/3,10,9/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2-3-2/a3-b1_c3-d1_e3-f1_g3-h1_i3-j1_b4-c1_d4-e1_f4-g1_h4-i1	GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc		DGlcpAb1-3DGlcpNAcb1-4DGlcpAb1-3DGlcpNAcb1-4DGlcpAb1-3DGlcpNAcb1-4DGlcpAb1-3DGlcpNAcb1-4DGlcpAb1-3DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](C(=O)O)[C@@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O[C@@H]%10O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]%10O)[C@H]9NC(C)=O)[C@H](O)[C@H]8O)[C@H]7NC(C)=O)[C@H](O)[C@H]6O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1CO
WURCS=2.0/4,5,4/[u2112h][a2112A-1a_1-5][a2122A-1b_1-5][a2122h-1b_1-5]/1-2-3-4-3/b3-c1_a4-b1_b4-d1_c4-e1	GlcA(b1-4)GlcA(b1-3)[Glc(b1-4)]GalA(a1-4)Gal		DGlcpAb1-4DGlcpAb1-3[DGlcpb1-4]DGalpAa1-4DGalp	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,5,4/[u2112h][a2112A-1a_1-5_2*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1b_1-5]/1-2-3-4-3/b3-c1_a4-b1_b4-d1_c4-e1	GlcA(b1-4)GlcA(b1-3)[Glc(b1-4)]GalA2S(a1-4)Gal		DGlcpAb1-4DGlcpAb1-3[DGlcpb1-4]DGalpA[2S]a1-4DGalp	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/3,4,3/[u2112h][a2112A-1a_1-5_2*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-3/b3-c1_a4-b1_c4-d1	GlcA(b1-4)GlcA(b1-3)GalA2S(a1-4)Gal		DGlcpAb1-4DGlcpAb1-3DGalpA[2S]a1-4DGalp	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/2,2,1/[u2112h][a2122A-1b_1-5]/1-2/a6-b1	GlcA(b1-6)Gal		DGlcpAb1-6DGalp	O1C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O
WURCS=2.0/1,1,0/[u2112A]/1/	GalA		DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C(=O)O
WURCS=2.0/1,1,0/[u2122A]/1/	GlcA		DGlcpA	O1C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(=O)O
WURCS=2.0/1,1,0/[u2121A]/1/	IdoA		LIdopA	O1C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1C(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNS3S6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNS6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS3S6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS3S6S		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNSa1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS6S		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
