WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	C(O)[C@@H]1[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@@H]5[C@@H]([C@H]([C@H](O)[C@@H](CO)O5)O)NC(C)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](O)[C@H]([C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]3C(O)=O)O[C@@H]2[C@H](OC([C@@H]([C@H]2OS(=O)(=O)O)NS(O)(=O)=O)O)COS(=O)(=O)O)O1)NC(=O)C
WURCS=2.0/7,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-7/a4-b1_a6-k1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1	C(O)[C@@H]1[C@@H](O[C@H]%10[C@H](O)[C@@H](O)[C@H]([C@@H](CO[C@]%11(C(=O)O)C[C@H](O)[C@H]([C@@H](O%11)[C@@H]([C@@H](CO)O)O)NC(C)=O)O%10)O)[C@H](O)[C@@H](NC(=O)C)[C@H](O[C@@H]9[C@H](O[C@@H]([C@@H](O)[C@@H]9O)CO)O[C@@H]2[C@H](O)[C@H](O[C@@H]6[C@@H](CO)O[C@@H](O[C@@H]8[C@H](OC([C@@H]([C@H]8O)NC(C)=O)O)CO[C@H]7[C@H]([C@H](O)[C@H](O)[C@H](C)O7)O)[C@H](NC(C)=O)[C@H]6O)O[C@H](CO[C@@H]5[C@H]([C@H]([C@@H]([C@@H](CO)O5)O)O)O[C@H]4[C@@H]([C@@H](O)[C@@H]([C@@H](CO)O4)O[C@H]3[C@H](O)[C@H]([C@@H](O)[C@H](O3)CO)O)NC(C)=O)[C@H]2O)O1
WURCS=2.0/7,12,11/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6-7/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f3-g2_h2-i1_i4-j1_j3-k2	C(O)[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]%10O[C@@H]([C@@H](O[C@@H]%11O[C@H](CO)[C@@H]([C@H](O[C@]%12(O[C@@H]([C@H](O)[C@@H](CO)O)[C@H](NC(=O)C)[C@H](C%12)O)C(O)=O)[C@H]%11O)O)[C@H](O)[C@H]%10NC(=O)C)CO)[C@@H](O[C@H]5[C@H](O)[C@@H](CO[C@H]9O[C@H](CO)[C@H]([C@@H]([C@@H]9O[C@@H]8O[C@@H]([C@H]([C@H](O)[C@H]8NC(=O)C)O[C@@H]7O[C@H](CO)[C@H](O)[C@@H]([C@H]7O)O[C@@]6(C(O)=O)O[C@H]([C@H](NC(=O)C)[C@H](C6)O)[C@H](O)[C@@H](CO)O)CO)O)O)O[C@H]([C@H]5O)O[C@H]4[C@H](O)[C@H]([C@@H](O[C@@H]4CO)O[C@H]2[C@@H]([C@@H](NC(=O)C)C(O)O[C@@H]2CO[C@H]3[C@@H](O)[C@@H]([C@H](O)[C@@H](O3)C)O)O)NC(=O)C)O1)O)O
WURCS=2.0/6,12,11/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-6-5-2-5/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-k1_h3-i1_h4-j1_k4-l1	C(O)[C@@H]2[C@@H](O[C@H]%12[C@H](O)[C@H]([C@H]([C@@H](CO)O%12)O)O)[C@@H]([C@@H](NC(C)=O)[C@H](O[C@H]5[C@@H](O)[C@@H]([C@H](O[C@@H]5OC[C@@H]%11[C@@H](O)[C@@H]([C@H](O)[C@@H](O%11)O[C@@H]%10[C@H](O[C@H]([C@@H]([C@H]%10O)NC(=O)C)O[C@@H]9[C@@H](CO)OC([C@H](NC(=O)C)[C@H]9O)O)CO)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H]([C@H](O)[C@@H]([C@H]7O)O)CO)[C@H](O)[C@H]6NC(C)=O)CO[C@H]4[C@@H]([C@H]([C@@H]([C@@H](CO)O4)O[C@@H]3O[C@@H]([C@H](O)[C@@H]([C@H]3O)O)CO)O)NC(C)=O)O)O2)O[C@@H]1O[C@H]([C@H]([C@H]([C@@H]1O)O)O)C
WURCS=2.0/6,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_i3-j2	C(O)[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O[C@@H]%10[C@H](O[C@H]([C@@H]([C@H]%10O)NC(=O)C)O[C@@H]3[C@@H](OC[C@H]9O[C@H]([C@@H](O)[C@H]([C@@H]9O)O[C@@H]6[C@@H](O[C@@H]8O[C@@H]([C@H]([C@@H]([C@H]8NC(=O)C)O)O[C@H]7[C@H](O)[C@H]([C@@H](O)[C@H](O7)CO)O)CO)[C@H]([C@H](O)[C@H](O6)CO)O)O[C@H]4[C@@H]([C@H]([C@H](O[C@@H]5[C@@H](CO)OC([C@H](NC(C)=O)[C@H]5O)O)O[C@@H]4CO)NC(=O)C)O)O[C@H](CO)[C@H]([C@@H]3O)O)CO)O2)O)O[C@]1(O[C@H]([C@@H]([C@H](C1)O)NC(C)=O)[C@@H]([C@H](O)CO)O)C(O)=O)O
WURCS=2.0/6,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1_j3-k2	C(O)[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O[C@@H]%11[C@H](O[C@H]([C@@H]([C@H]%11O)NC(=O)C)O[C@@H]3[C@@H](OC[C@H]%10O[C@H]([C@@H](O)[C@H]([C@@H]%10O)O[C@@H]6[C@@H](O[C@H]7[C@H](NC(=O)C)[C@@H](O)[C@H](O[C@H]8[C@H](O)[C@@H](O)[C@H]([C@@H](CO[C@]9(C(=O)O)C[C@H](O)[C@H]([C@@H](O9)[C@@H]([C@@H](CO)O)O)NC(C)=O)O8)O)[C@H](O7)CO)[C@H]([C@H](O)[C@H](O6)CO)O)O[C@H]4[C@@H]([C@H]([C@H](O[C@@H]5[C@@H](CO)OC([C@H](NC(C)=O)[C@H]5O)O)O[C@@H]4CO)NC(=O)C)O)O[C@H](CO)[C@H]([C@@H]3O)O)CO)O2)O)O[C@]1(O[C@H]([C@@H]([C@H](C1)O)NC(C)=O)[C@@H]([C@H](O)CO)O)C(O)=O)O
WURCS=2.0/7,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-k1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_i3-j2	C(O)[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O[C@@H]%11[C@H](O[C@H]([C@@H]([C@H]%11O)NC(=O)C)O[C@@H]3[C@@H](OC[C@H]7O[C@@H](O[C@@H]8[C@@H](CO)O[C@@H](O[C@@H]%10[C@H](OC([C@@H]([C@H]%10O)NC(C)=O)O)CO[C@H]9[C@H]([C@H](O)[C@H](O)[C@H](C)O9)O)[C@H](NC(C)=O)[C@H]8O)[C@@H](O)[C@H]([C@@H]7O)O[C@@H]4[C@@H](O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6NC(=O)C)O)O[C@H]5[C@H](O)[C@H]([C@@H](O)[C@H](O5)CO)O)CO)[C@H]([C@H](O)[C@H](O4)CO)O)O[C@H](CO)[C@H]([C@@H]3O)O)CO)O2)O)O[C@]1(O[C@H]([C@@H]([C@H](C1)O)NC(C)=O)[C@@H]([C@H](O)CO)O)C(O)=O)O
WURCS=2.0/6,14,13/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-2-2-4-2-6-2-6/a4-b1_b4-c1_c3-d1_c4-i1_c6-j1_d2-e1_d4-h1_e3-f1_e4-g1_j2-k1_j6-m1_k4-l1_m4-n1	C(O)[C@@H]2[C@H]([C@H](O[C@H]%14[C@H]([C@@H]([C@@H]([C@@H](O%14)C)O)O)O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](O[C@H]8[C@@H]([C@@H](CO[C@H]%11O[C@H](CO[C@H]%13[C@H](NC(C)=O)[C@H]([C@@H]([C@H](O%13)CO)O[C@@H]%12O[C@@H]([C@H](O)[C@@H]([C@H]%12O)O)CO)O)[C@H]([C@H](O)[C@@H]%11O[C@H]%10[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O%10)CO)O[C@@H]9O[C@@H]([C@H](O)[C@@H]([C@H]9O)O)CO)O)O[C@H]([C@H]8O)O[C@@H]6[C@@H](CO)O[C@@H](O[C@H]7[C@H](O)[C@H](C(O[C@@H]7CO)O)NC(=O)C)[C@H](NC(C)=O)[C@H]6O)O[C@@H]5O[C@@H]([C@@H](O)[C@@H]([C@H]5NC(C)=O)O)CO)O[C@H](CO)[C@@H](O[C@H]4[C@@H]([C@H]([C@H](O)[C@H](O4)CO)O)NC(=O)C)[C@@H]3O)O2)O[C@H]1[C@H](O)[C@H]([C@@H](O)[C@H](O1)CO)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3/a4-b1_b3-c1	C(O)[C@@H]3[C@H]([C@H](O)[C@H](C(O3)O)NC(C)=O)O[C@H]1[C@@H]([C@@H](O[C@@H]2O[C@H](CO)[C@H]([C@H](O)[C@H]2NC(=O)C)O)[C@H]([C@H](O1)CO)O)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3/a4-b1_b3-c1	C(O)[C@@H]3[C@H]([C@H](O)[C@H](C(O3)O)NC(C)=O)O[C@H]1[C@@H]([C@@H](O[C@H]2O[C@H](CO)[C@H]([C@H](O)[C@H]2NC(=O)C)O)[C@H]([C@H](O1)CO)O)O
WURCS=2.0/4,7,6/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_f2-g1	C(O)[C@@H]4[C@@H]([C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H]([C@@H]([C@H]7O[C@H]6[C@@H](O)[C@@H]([C@H](O)[C@@H](O6)C)O)O)O)[C@H](O)[C@H]5NC(=O)C)[C@@H](O)[C@@H](O4)O[C@H]3[C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]3CO)O[C@H]2[C@@H](O)[C@H](O[C@H]([C@@H]2O)O[C@H]1[C@H](O)[C@H](C(O[C@@H]1CO)O)NC(C)=O)CO)O)O
WURCS=2.0/4,7,6/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_f2-g1	C(O)[C@@H]4[C@@H]([C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H]([C@@H]([C@H]7O[C@H]6[C@@H](O)[C@@H]([C@H](O)[C@@H](O6)C)O)O)O)[C@H](O)[C@H]5NC(=O)C)[C@@H](O)[C@@H](O4)O[C@H]3[C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]3CO)O[C@H]2[C@H]([C@@H](CO)O[C@H]([C@@H]2O)O[C@H]1[C@H](O)[C@H](C(O)O[C@@H]1CO)O)O)O)O
WURCS=2.0/3,10,9/[u2122A][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-2-3-2-3-2-3-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1	C(O)[C@@H]6[C@@H](O[C@@H]7O[C@@H]([C@@H](O[C@@H]8[C@@H]([C@H]([C@H](O[C@@H]9O[C@@H]([C@@H](O[C@@H]%10[C@@H]([C@@H](O)[C@@H]([C@@H](CO)O%10)O)NC(=O)C)[C@@H]([C@H]9O)O)C(O)=O)[C@@H](CO)O8)O)NC(=O)C)[C@H](O)[C@H]7O)C(=O)O)[C@H](O)[C@@H](NC(=O)C)[C@H](O6)O[C@@H]1[C@@H](C(=O)O)O[C@@H](O[C@@H]5[C@@H](CO)O[C@@H]([C@H](NC(C)=O)[C@H]5O)O[C@H]4[C@@H]([C@H]([C@@H](O[C@@H]4C(O)=O)O[C@@H]3[C@@H](CO)O[C@@H]([C@H](NC(C)=O)[C@H]3O)O[C@@H]2[C@H](OC([C@H](O)[C@H]2O)O)C(O)=O)O)O)[C@@H]([C@H]1O)O
WURCS=2.0/7,15,14/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f3-g2_h2-i1_h6-l1_i4-j1_j3-k2_l4-m1_m3-n2	C(O)[C@H]%12O[C@@H]([C@@H](O[C@@H]%13O[C@@H]([C@@H](O[C@@H]%14O[C@H](CO)[C@H](O)[C@H](O[C@]%15(O[C@@H]([C@H](O)[C@@H](CO)O)[C@H](NC(=O)C)[C@H](C%15)O)C(O)=O)[C@H]%14O)[C@@H]([C@H]%13NC(C)=O)O)CO)[C@@H](O)[C@@H]%12O)O[C@@H]%11[C@@H]([C@@H](O[C@@H]([C@H]%11O)CO[C@H]4O[C@H](CO[C@H]%10[C@H](NC(C)=O)[C@H]([C@@H]([C@H](O%10)CO)O[C@@H]9O[C@H](CO)[C@H](O)[C@@H]([C@H]9O)O[C@@]8(C(O)=O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@H](NC(=O)C)[C@@H](O)C8)O)[C@@H](O)[C@@H]([C@@H]4O[C@@H]7O[C@@H]([C@H]([C@H](O)[C@H]7NC(C)=O)O[C@H]5[C@@H]([C@@H](O[C@@]6(C(O)=O)O[C@H]([C@@H]([C@@H](O)C6)NC(=O)C)[C@H](O)[C@@H](CO)O)[C@H]([C@@H](CO)O5)O)O)CO)O)O[C@@H]3[C@@H](CO)O[C@H]([C@@H]([C@H]3O)NC(C)=O)O[C@@H]2[C@H](OC(O)[C@@H]([C@H]2O)NC(C)=O)CO[C@H]1[C@@H](O)[C@@H]([C@H](O)[C@@H](O1)C)O)O
WURCS=2.0/4,5,4/[u2112h][a2122h-1b_1-5_2*NCC/3=O][a2122h-1a_1-5][a1122m-1a_1-5]/1-2-3-4-2/a2-b1_b6-c1_c3-d1_d3-e1	C(O)[C@H]1OC([C@H](O[C@H]5[C@@H]([C@@H](O)[C@H](O)[C@H](O5)CO[C@@H]4[C@H](O)[C@H]([C@H](O)[C@H](O4)CO)O[C@@H]3[C@@H](O)[C@H]([C@@H]([C@@H](C)O3)O)O[C@H]2[C@@H]([C@H]([C@H](O)[C@H](O2)CO)O)NC(C)=O)NC(=O)C)[C@H]([C@H]1O)O)O
WURCS=2.0/2,6,5/[u2122h][a2122h-1b_1-5]/1-2-2-2-2-2/a3-b1_b4-c1_c4-d1_d3-e1_e4-f1	C(O)[C@H]1O[C@@H](O[C@@H]3[C@@H](O)[C@H](O[C@H]6[C@@H]([C@H]([C@@H](O[C@@H]6CO)O[C@@H]4[C@H](O[C@@H](O[C@@H]5[C@@H](O)C(O)O[C@@H]([C@H]5O)CO)[C@H](O)[C@H]4O)CO)O)O)O[C@@H]([C@H]3O)CO)[C@@H]([C@@H](O)[C@@H]1O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)O
WURCS=2.0/2,2,1/[u2122h_2*NCC/3=O][a2112h-1b_1-5_4*OSO/3=O/3=O_6*OSO/3=O/3=O]/1-2/a4-b1	C(O)[C@H]2OC([C@H](NC(C)=O)[C@@H](O)[C@@H]2O[C@@H]1O[C@H](COS(=O)(=O)O)[C@@H]([C@H](O)[C@H]1O)OS(=O)(=O)O)O
WURCS=2.0/5,5,4/[u2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4-5/a3-b1_b4-c1_c2-d1_c3-e1	C(O)[C@H]2O[C@H]([C@H](NC(=O)C)[C@H]([C@@H]2O[C@H]4[C@@H]([C@@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O4)CO)O[C@H]3[C@@H](O)[C@@H]([C@H](O)[C@H](C)O3)O)O)O[C@H]1[C@@H](O)[C@H](OC([C@@H]1NC(C)=O)O)CO
WURCS=2.0/2,3,2/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-2/a4-b1_b4-c1	C(O)[C@H]2O[C@H]([C@H](NC(C)=O)[C@H]([C@@H]2O[C@H]3[C@@H]([C@@H](O)[C@H](O)[C@@H](CO)O3)NC(C)=O)O)O[C@H]1[C@@H]([C@@H](NC(C)=O)C(O[C@@H]1CO)O)O
WURCS=2.0/4,9,8/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-4-4-4-4/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e2-f1_g3-h1_h2-i1	C(O)[C@H]9O[C@@H]([C@@H](O)[C@H]([C@@H]9O)O[C@H]7O[C@H](CO)[C@H]([C@H](O)[C@@H]7O[C@@H]8[C@@H](O)[C@H]([C@@H]([C@H](O8)CO)O)O)O)OC[C@@H]1[C@H]([C@H](O[C@@H]4[C@@H](O[C@@H]5[C@@H](O[C@H]6O[C@@H]([C@H]([C@H](O)[C@@H]6O)O)CO)[C@H]([C@@H]([C@@H](CO)O5)O)O)[C@H]([C@H](O)[C@H](O4)CO)O)[C@@H]([C@H](O[C@H]2[C@H](O)[C@H]([C@H](O[C@@H]3[C@@H](CO)OC([C@H](NC(=O)C)[C@H]3O)O)O[C@@H]2CO)NC(=O)C)O1)O)O
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	C(OS(O)(=O)=O)[C@@H]3[C@@H](O[C@H]4[C@@H]([C@H]([C@H](O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(O)(=O)=O)O)O)NS(O)(=O)=O)[C@H](O4)C(O)=O)O)O)[C@@H]([C@@H](NS(=O)(O)=O)[C@H](O3)O[C@@H]2[C@@H](O[C@H]([C@H](OS(=O)(O)=O)[C@H]2O)O[C@H]1[C@H](O)[C@H](C(O)O[C@@H]1CO)NC(=O)C)C(=O)O)OS(=O)(O)=O
WURCS=2.0/2,2,1/[u2112h][a2122A-1b_1-5]/1-2/a6-b1	C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@H](O2)C(=O)O)[C@@H]1[C@@H]([C@@H]([C@@H](O)C(O1)O)O)O
WURCS=2.0/4,5,4/[u211h][a211h-1b_1-4][a2112h-1b_1-4][a211h-1a_1-4]/1-2-3-4-4/a2-b1_a3-e1_b2-c1_b5-d1	C(O[C@H]5[C@@H]([C@H]([C@@H](O5)CO)O)O)[C@H]4[C@H](O)[C@H]([C@H](O4)O[C@H]3C(O[C@H]([C@@H]3O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)CO)O)O[C@@H]1O[C@@H]([C@H](O)CO)[C@@H]([C@H]1O)O
WURCS=2.0/4,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-3/a3-b1_a6-d1_b3-c2_d4-e1_e3-f2	C(O[C@H]6[C@@H]([C@H]([C@@H]([C@@H](CO)O6)O[C@@H]5O[C@H](CO)[C@H](O)[C@@H]([C@H]5O)O[C@]4(C(O)=O)C[C@H](O)[C@@H](NC(=O)C)[C@H]([C@H](O)[C@H](O)CO)O4)O)NC(=O)C)[C@@H]3[C@H](O)[C@@H]([C@H](C(O)O3)NC(=O)C)O[C@H]1[C@H](O)[C@@H](O[C@]2(O[C@@H]([C@@H]([C@@H](CO)O)O)[C@H](NC(=O)C)[C@@H](O)C2)C(O)=O)[C@@H](O)[C@H](O1)CO
WURCS=2.0/5,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O_6*OSO/3=O/3=O][a1221m-1a_1-5]/1-2-3-4-2-5/a3-b1_a6-d1_b3-c2_d4-e1_e2-f1	C([C@@H](O)[C@H]([C@H]1[C@H](NC(C)=O)[C@H](C[C@@](O[C@H]6[C@@H](O)[C@@H](CO)O[C@H]([C@@H]6O)O[C@@H]5[C@@H](NC(=O)C)C(O[C@@H]([C@@H]5O)CO[C@@H]4O[C@H](COS(O)(=O)=O)[C@H]([C@@H]([C@H]4NC(C)=O)O)O[C@@H]2O[C@@H]([C@@H]([C@@H]([C@H]2O[C@@H]3O[C@@H](C)[C@@H](O)[C@H]([C@@H]3O)O)O)O)CO)O)(O1)C(=O)O)O)O)O
WURCS=2.0/1,1,0/[u1121h]/1/	C([C@@H]1OC([C@@H](O)[C@H]([C@@H]1O)O)O)O
WURCS=2.0/1,1,0/[u2221h]/1/	C([C@@H]1OC([C@H](O)[C@@H]([C@@H]1O)O)O)O
WURCS=2.0/1,1,0/[u2111h]/1/	C([C@@H]1OC([C@H](O)[C@H]([C@H]1O)O)O)O
WURCS=2.0/2,2,1/[u1122h][a2122h-1b_1-5_2*NCC/3=O]/1-2/a4-b1	C([C@@H]1[C@@H](O[C@H]2[C@@H]([C@@H](O)[C@H](O)[C@H](O2)CO)NC(=O)C)[C@H](O)[C@H](O)C(O)O1)O
WURCS=2.0/2,2,1/[u2122h_2*NCC/3=O][a1221m-1a_1-5]/1-2/a6-b1	C([C@@H]2[C@@H](O)[C@H](O)[C@@H](NC(=O)C)C(O2)O)O[C@@H]1O[C@@H](C)[C@@H](O)[C@H]([C@@H]1O)O
WURCS=2.0/3,3,2/[u2122h][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a4-b1_b3-c2	C([C@@H]2[C@@H]([C@@H]([C@@H](O)[C@H](O[C@@H]3[C@H](OC(O)[C@H](O)[C@H]3O)CO)O2)O[C@@]1(C[C@@H]([C@H]([C@@H](O1)[C@H](O)[C@@H](CO)O)NC(C)=O)O)C(O)=O)O)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O_9*OCC/3=O]/1-2-3/a4-b1_b3-c2	C([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O[C@@H]3[C@@H](CO)OC(O)[C@@H]([C@H]3O)NC(=O)C)O2)O)O[C@@]1(C(O)=O)O[C@H]([C@@H]([C@H](C1)O)NC(C)=O)[C@H](O)[C@H](O)COC(C)=O)O)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a4-b1_b3-c2	C([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O[C@@H]3[C@@H](CO)OC(O)[C@@H]([C@H]3O)NC(=O)C)O2)O)O[C@@]1(C[C@@H]([C@H]([C@@H](O1)[C@H](O)[C@@H](CO)O)NC(C)=O)O)C(O)=O)O)O
WURCS=2.0/2,3,2/[u1122h][a1122h-1a_1-5]/1-2-2/a3-b1_b2-c1	C([C@@H]3[C@@H](O)[C@H](O)[C@@H]([C@H](O3)O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O[C@H]1[C@H](O)[C@H](OC([C@H]1O)O)CO)O)O
WURCS=2.0/4,4,3/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4/a3-b1_b4-c1_c4-d1	C([C@@H]3[C@@H](O[C@@H]4[C@@H]([C@@H](O)[C@H](O)[C@@H](CO)O4)NC(C)=O)[C@@H]([C@@H](NC(C)=O)[C@@H](O3)O[C@H]1[C@H](O[C@@H](O[C@@H]2[C@@H](NC(=O)C)C(O[C@@H]([C@@H]2O)CO)O)[C@H](O)[C@H]1O)CO)O)O
WURCS=2.0/3,3,2/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3/a3-b1_a6-c1	C([C@@H]3[C@H](O)[C@@H]([C@H](C(O3)O)NC(=O)C)O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO)O[C@H]1[C@@H]([C@@H](O)[C@H](O)[C@H](O1)CO)NC(C)=O
WURCS=2.0/2,3,2/[u1122h][a1122h-1a_1-5]/1-2-2/a2-b1_a6-c1	C([C@@H]3[C@H]([C@@H]([C@@H]([C@H](O3)O[C@H]1[C@H]([C@@H]([C@@H](CO[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@@H]2O)CO)OC1O)O)O)O)O)O)O
WURCS=2.0/3,4,3/[u2112h][a2112A-1a_1-5_2*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-3/b3-c1_a4-b1_c4-d1	C([C@@H]4[C@H]([C@@H]([C@@H](O)[C@@H](O4)O[C@@H]3[C@H]([C@H](O[C@H](C(O)=O)[C@@H]3O)O[C@H]2[C@H](OC(O)[C@@H]([C@H]2O)O)CO)OS(O)(=O)=O)O)O[C@H]1[C@@H]([C@H]([C@H](O)[C@H](O1)C(O)=O)O)O)(=O)O
